date,IBM,GE,LLY,F,BAC,KR,ITUB,GG,SIRI,ACB,VALE,PFE,CTL,T,ECA,ABEV,CVS,MRVL,CSCO,MO,BMY,WFC,HBAN
22.02.16,-0.010294342,-0.006481388,0.006280729,-0.011209112,-0.030771668,0.013238307,-0.025479061,0.020295323,-0.024625089,0.008888899,-0.071348089,-0.002999508,-0.024984411,-0.003260843,-0.091982378,-0.028049226,-0.007311696,-0.004310347,-0.019337032,0.005051773,-0.025921799,-0.022408178,-0.026362615
23.02.16,0.003016663,-0.008937839,0.008538335,-0.027756896,-0.002470132,-0.002064999,-0.001614204,0.022429612,-0.002773924,-0.07104932,-0.059620247,0.002000713,0.025651093,0.009750803,0.200972695,-0.004385968,0.001342739,0.024534515,0.007627758,-0.002604166,0.002574416,-0.010239309,-0.008163275
24.02.16,0.012719939,0.009280064,0.009669713,0.025338537,0.015542201,0.019447858,0,0.006946704,0.024692655,0.018824053,-0.045383046,0.018809322,0.01324083,0.007251286,0.01884307,-0.0199785,0.015567749,0.006302586,0.010582135,0.016486561,0.012773593,0.002936231,0.011641619
25.02.16,-0.018535039,0.005799033,-0.01644022,0.006436058,0.030378045,-0.000253411,-0.008110337,-0.136683033,0,0.069769611,-0.032670751,-0.01183837,-0.007923441,-0.006442918,0.051959751,-0.020385792,-0.007548723,-0.001047693,-0.00716851,-0.013557344,-0.012452249,0.006679209,0.035250888
26.02.16,-0.007602865,-0.008882874,-0.021978886,0.003202562,-0.014274576,0.011592849,0.025724867,0.032650171,0.008097202,-0.02866792,0.081460952,-0.018698357,0.013825107,-0.004859629,0.082571133,-0.0068886,-0.005030093,0.001047693,-0.008746948,0.000487349,-0.005153815,-0.024214291,-0.022599811
29.02.16,0.025170857,0.025077622,0.010225291,0.045320249,0.052131533,0.017633615,0.061557896,-0.029768328,0.010695279,-0.011248702,0.084741224,0.01239342,0.017177563,0.011837605,0.002328343,0.062520297,0.011562055,0.020726111,0.024524889,0.002595295,0.036309988,0.037645664,0.047973538
01.03.16,0.014261209,0.009990032,0.017443871,0.009882263,0.016541751,0.000738344,0.038071913,0.033949548,0.01583145,0.01793767,0.126081855,-0.00199938,0.000963507,0.007991498,0.06526499,0.00647256,0.003351389,0.019299693,0.002605611,-0.003732854,0.01053294,0.017296157,0.011911311
02.03.16,0.01094502,0.001324509,-0.010457034,0.02391741,0.006689,-0.072689791,0.116505081,0.040209856,0.013004072,0,0.124190381,-0.003006522,0.007037816,0.007928241,0.071458896,0.040047512,0.007575411,-0.014184573,-0.001115819,0.011800016,0.001539623,0.004026596,0.032824589
03.03.16,0,0.007910421,0.004766757,0.003685975,0.002958579,-0.025724867,0.072736949,0.010631319,0.010282918,-0.008928582,0.06362569,-0.006040297,0.006988571,-0.001580648,0.103939625,0.048396494,-0.00100673,-0.00511512,-0.002608595,0.011980017,-0.004471535,0.006808199,0.007265179
04.03.16,0.016909853,-0.005596727,-0.002721049,0.002205053,-0.000738842,0.005684116,-0.019208255,0.05089665,-0.002560818,-0.048229777,0.05981849,0.002689139,0.005681843,0.005259038,0.109010177,-0.007905172,-0.008700112,0.042174933,0.012606773,-0.018752023,0.027135793,-0.000798581,-0.009350733
07.03.16,-0.007735778,-0.00762222,-0.005464515,-0.029052349,-0.035355266,-0.000810012,0.023953218,-0.022872639,-0.005141394,0.030129699,-0.150572879,-0.014539573,-0.0082175,-0.001049617,-0.155791394,-0.007968162,0.006279801,-0.032986491,-0.003321655,0.007896228,-0.003465099,-0.02058185,-0.0243012
08.03.16,0.009589284,-0.000332774,0.007370047,-0.003028009,0.006106883,0.021115335,-0.011904891,0.009593909,0.017880408,-0.041964216,-0.017654918,0.012859709,0.000634532,-0.002892091,0.04128171,0,0.014832861,0.003044115,0.020491071,0.008152905,-0.010925772,-0.005314778,-0.001070116
09.03.16,-0.001568077,-0.003667246,-0.007096158,-0.003037205,0.009844844,-0.002118132,0.052490224,0.049668817,-0.017880408,-0.01197618,-0.01280426,-0.005056462,0.005692564,0.008651301,-0.022305736,0.019802609,-0.011808406,0.013085251,-0.008365259,0.003020408,-0.009196853,-0.005755465,0.021187213
10.03.16,0.015360402,0.01327158,0.022077214,0.01059014,0.038437806,0.023832472,0.018018488,-0.008515829,0.007702213,0,-0.0129704,0.030290212,0.005033095,0.001304271,0.053077408,-0.021804657,0.010215455,0.027615141,0.017379201,-0.015839091,0.000307877,0.031652093,0.02892761
11.03.16,0.002945911,-0.002309811,-0.009962358,-0.001505987,-0.010937011,-0.006491,-0.019155497,-0.0341755,0.002554277,0.056220937,-0.029141107,-0.013201499,0.00250705,-0.001043321,-0.023445639,-0.016161953,0.006554756,-0.001947372,-0.00575955,0,-0.013015311,-0.003801878,-0.008179997
14.03.16,0.001259942,0.00033029,-0.036793758,-0.003018939,-0.005145226,-0.006533409,-0.079284573,0.012563027,-0.005115096,-0.01839136,-0.04959696,-0.018779876,-0.019915343,0.005205654,-0.003656308,-0.018499947,0.001582628,-0.003906251,-0.00144512,-0.002421858,-0.006885824,0.002002774,-0.008247462
15.03.16,0.012719453,-0.003639406,0.01725628,0.020202742,-0.019345787,0.012247742,-0.027467368,0.058786952,0.012739013,0.00923796,0.117155108,-0.017071087,0.026777423,0.006469165,0.102609507,-0.002076891,-0.001978601,0.004880458,0.007922235,0.003388998,-0.016466504,-0.008842474,-0.018809364
16.03.16,0.015420243,0.025847981,-0.048335051,-0.002224675,0.006739015,-0.013559542,0.127022886,-0.008274243,-0.002534853,-0.035091357,0.058553254,0.010277556,-0.027416211,0.008987054,0.019640547,0.048691209,0.001286528,0,0.011057768,0.004180105,-0.018854771,0.003827921,0.007356906
17.03.16,0.000340006,-0.001292766,0.026999704,0.012541667,0.028689011,0.012263721,0.018774691,0.001186267,0.002534853,0.009478763,-0.011919024,0.003742158,0.012698632,-0.014418313,-0.01798906,0.007889579,0.004637644,0.009689943,0.004953987,-0.012755495,0.021883425,0.016156757,0.012487143
18.03.16,0.01041541,0.005482941,-0.009915052,0.001465165,0.003619272,-0.011214103,-0.002190579,-0.002373943,-0.010178195,0,0.014285943,0.020834051,0,0.009292705,-0.013289219,0.009775193,0.001573835,0.010551624,-0.004953987,0.002920663,-0.002071236,0.002568863,0.002066065
21.03.16,-0.003572267,-0.000965362,0.023494056,-0.005137604,-0.005797112,-0.004731878,-0.019934196,-0.011954761,0.002554277,-0.011862524,0,0.010256483,-0.002526847,-0.007479006,0.018227536,0.00194368,0.00196391,-0.006701767,0.003187541,-0.011734183,0.001593602,-0.005938245,0.001031483
22.03.16,-0.018399239,0.000321891,-0.010483009,-0.024582237,-0.010226557,-0.009531462,-0.057553316,-0.076191603,-0.015424517,0.002383761,-0.096729653,-0.006273708,-0.019157686,-0.002332518,-0.048790156,-0.007797303,-0.01184151,-0.011594322,-0.016040293,0.006698822,-0.007351785,-0.012184324,-0.007242628
23.03.16,0.017385835,0.001286592,-0.000702726,-0.015197846,0.004395642,0.001594933,-0.01072076,0.023726659,0.002587321,-0.033901549,0.050772338,-0.003650265,0.004503044,0.00878332,0.023851193,0.001954986,0.006825989,-0.004870949,0.004660312,-0.008667955,0.002883236,-0.017433987,-0.004162333
24.03.16,0.003036931,0.012140739,-0.0070552,0.002294436,-0.004395642,0.010830903,0.039911454,-0.00253807,0.010282918,0.02433215,0.022032752,-0.010023446,-0.002570693,0.004874894,-0.025576858,0.028875942,0.00403401,-0.004894791,-0.002148209,0.012244051,0.003990747,-0.004098382,-0.006276215
28.03.16,0.006247345,-0.00031766,0.015177276,0.008368224,-0.014793155,-0.000788608,0.004592426,0.043512194,0.007643342,-0.039220719,-0.002424299,0.009025585,0.016276097,0.009679165,0.01030936,0,0.006167166,0.011707533,0.007142915,0.006469337,0.022370214,-0.013436926,0
29.03.16,-0.006179896,0.011056876,0.001115164,0.011299598,0.004460934,0.001576495,0.007986344,-0.002436111,0.005063297,0.053540731,0.02871008,0.000665351,0.008824535,-0.002029989,0.010204161,-0.005708904,0.015301497,0.000969392,0.012729971,0.008827648,-0.011752918,0.01240972,0.006276215
30.03.16,0.020276779,-0.001257471,0.003199159,0.011173272,0.002963033,0.004191776,-0.024153053,-0.010419958,-0.002528444,0,-0.007100559,-0.014403207,0.002819937,-0.005092977,0.030002301,-0.011516432,-0.00308018,-0.000969392,0.000351317,0.001277516,0.006911784,-0.005978802,-0.005227423
31.03.16,0.007040246,0.004394217,0.019391325,-0.030077426,0.002954209,0.001828385,0.020738141,-0.009285094,0.002528444,-0.028848142,0.025792785,0.013405078,0.006860059,-0.003068244,0,0.011516432,0.010453189,-0.03654736,0.007697771,0.006363393,0.015995411,0.001859316,0.002094289
01.04.16,-0.002954774,-0.022166825,-0.003274189,-0.023167074,-0.003694145,-0.007596655,-0.052674593,-0.012515796,-0.015267457,0.031215047,-0.062072482,0.022384029,0.001552531,0.007907231,-0.035091325,-0.027080934,-0.003248893,-0.032722726,-0.019356619,0.002692189,0.01619836,0.001031444,-0.00524387
04.04.16,-0.013705695,-0.008037351,-0.001914915,-0.00234648,-0.023971234,0.004983681,-0.009661902,0.022416858,-0.0077221,0.002361246,0.017094475,0.020619329,-0.004041699,-0.004328511,-0.024097611,-0.00196266,-0.012520659,0.123081999,-0.02010116,-0.004755862,-0.003188329,-0.020623618,-0.010570963
05.04.16,0.000133353,-0.002585661,0.023275762,0.003907722,0.006046948,0.022251903,-0.022086766,-0.012391661,0.015384965,-0.023867459,-0.007290484,0.048850891,0.012076419,-0.014133584,0.030877291,-0.007889579,0.002033201,0.002753534,0.015113641,0.009961361,0.011791501,0.011926148,0.013720544
06.04.16,-0.011868609,-0.008776248,-0.00227661,-0.023679025,-0.032162042,-0.023561055,-0.00497513,0.019753709,-0.028389038,-0.041929667,-0.007343909,-0.005175898,-0.019267247,-0.001294814,-0.008481847,-0.00795232,-0.023981935,-0.0203711,-0.014388724,-0.002362788,-0.00391511,-0.024209192,-0.025479061
07.04.16,0.007392548,0.005210061,-0.002684885,0.002393279,0.002331889,-0.004726807,0.08939839,0.044823755,0.007822718,0.032220833,0.095980009,-0.007968118,0.000313673,-0.002334938,0.02023676,0.01780456,0.005236895,-0.016030435,0.00325557,0.006131603,-0.003173393,0.002978713,0.003220586
08.04.16,-0.000669833,-0.002601637,-0.005932368,0.008726724,0.006963289,-0.021821076,0.034737353,0.038411145,-0.010443949,0.021713768,0.085522193,-0.018947627,0.006254012,-0.002861248,0.044088848,0.013632182,-0.006922541,0.016030435,-0.002531178,-0.007709862,-0.001363065,-0.000850179,0.005344769
11.04.16,0.002542861,0.003250958,0.00834913,0.011778744,0.022866864,-0.000269025,0.044164462,-0.002816174,0.013037982,0.025914306,0.086328092,0.00219263,-0.002496937,0.007267065,0.100235559,0.005785886,0.00455453,-0.002810281,0.000723798,0.0080233,0.012949932,0.015612167,0.020053398
12.04.16,0.010636216,0.005502527,0.007880946,0.019328007,0.038437806,0.018662252,0.015682481,-0.026287176,0.015424517,0.011560811,0.058410706,0.017985038,0.0059199,-0.010920498,-0.008708319,0.007662866,-0.000988398,0.011194136,0.021121249,-0.027803841,0.010862444,0.026034494,0.033901545
13.04.16,-0.000462926,0.001290328,0.00623377,0.002294436,0.025063996,-0.021087153,-0.033758531,-0.041377106,-0.007682489,0.02272823,-0.071655965,0.003374773,-0.003111343,0.004434549,0,0.017029769,-0.000197752,-0.030134078,0.000708232,-0.007763253,0.004430058,-0.004906938,0.009049851
14.04.16,0.003697822,0.000322306,-0.001323081,-0.011525335,-0.009950355,-0.004325496,-0.003224073,0.01199779,0.002567393,-0.041290285,0.007590162,-0.004604813,0.005283561,0.001560504,-0.02808759,0.001874458,0.011113931,-0.027133421,-0.012466782,0.001460212,0.002648623,-0.011129565,-0.006024061
15.04.16,0.005324565,0.000966359,0.022128594,0.023674296,0.012069729,-0.006250857,-0.02617377,0.003571401,-0.012903454,0.018562056,-0.00378788,0.003378919,-0.001240605,0.004408201,0.00149809,-0.0208144,0.002539829,-0.027890322,0.010340649,0.007912805,0.011832693,0.012153825,0.003016567
18.04.16,-0.05754799,0.002893423,0.000388409,0.014237751,0.019567342,-0.012344163,0.02617377,0.031005741,0.020566319,-0.035091357,0.085428812,0.008549633,0.015093398,0.006961396,0.058155935,0.028277114,0.009322257,-0.010152313,0.004953987,-0.007426561,0.000725892,0.02107049,0.014947924
19.04.16,0.014546467,0,-0.002203048,0.014771374,0.032678231,0.019678176,-0.018468731,-0.018605169,0,0.112478012,0.055899463,0.010284427,0.002747679,-0.005151916,0.015417283,0.001856965,-0.00922468,0.008130118,0.003875313,-0.003734066,0.004632985,0.01136262,0.016675235
20.04.16,0.021597958,-0.005472415,0.003755277,0.000732816,-0.002011445,-0.01307563,-0.006600678,0.03062931,0.002541295,-0.095948711,-0.09317078,0.000300952,-0.043939141,-0.022461132,-0.014005818,0,-0.012663998,-0.007110207,-0.007057219,-0.021371835,0.013344057,-0.007960271,-0.005853623
21.04.16,-0.005372767,-0.007126685,0.00592784,-0.002934702,0.013995566,-0.024706305,-0.023451638,-0.028284701,0.005063297,0.002339222,-0.020092024,0.000902083,0,0.0055314,0.052209609,-0.011194136,0.002171137,0.037022725,-0.003192063,0.00563382,0.007384252,0.011324243,0.002931095
22.04.16,0.00208535,-0.002604178,0.001412347,-0.002206675,-0.009976778,0.032898574,-0.006802741,-0.00882097,0.002522067,-0.018868523,-0.062817969,-0.001805096,-0.006712478,0.003670675,-0.047987262,0.005612776,0.005014952,-0.022852509,0.002837885,0.011500057,-0.000707707,-0.002175431,-0.008819278
25.04.16,0.001812779,0.007145202,-0.021659699,0.012440708,0.008652308,-0.010113491,0.045588728,0.036536344,0,0.035091357,0.029043594,-0.004829465,0.007667762,-0.003145453,0.071797951,0.01113183,0.008789134,0.001004543,0.007762961,0.002121193,0.003251164,0.008084434,0.009794435
26.04.16,0.00928065,0.000970423,0.003141847,-0.006566981,-0.004649606,-0.002475593,0.034191416,0.016940052,0.002515722,-0.027973839,0.06465786,-0.001513982,0.005079371,0.016404509,0.018135195,0.005519744,-0.001459514,0.041303813,0.006656133,0.003254694,-0.00893049,0.000196409,0.000974206
27.04.16,-0.022855023,-0.000970423,-0.000653763,0.030993494,-0.015431403,-0.010799031,-0.003156233,0.058712506,-0.015190151,0.004716999,0.005352329,-0.002731003,-0.006990791,-0.0020683,-0.020752995,0.01457228,-0.01461453,0.005763653,-0.024029436,0.010344353,0.028495137,-0.010262582,-0.014713416
28.04.16,-0.007713119,-0.00486616,-0.012237804,-0.038341023,-0.015673203,-0.014864915,0.004206101,0.061928154,0.007623918,0.025553022,0.008857488,-0.006095745,-0.013160191,0.004647576,0.003924104,0.010791461,-0.00703983,-0.045061498,-0.016952591,0.008326717,-0.001107752,-0.008566649,-0.005946446
29.04.16,-0.004601486,0.004542498,0.016023474,0.004414979,0.014320056,0.00112965,-0.053892383,-0.032789804,0.005050511,-0.002296183,-0.003533569,0.002747679,0.016979385,0.007186858,-0.030486128,-0.007181352,0.009408309,-0.023315759,-0.00437474,0.00651675,-0.003052607,0.012131015,0.0128396
02.05.16,-0.007878405,-0.008452586,-0.006535971,-0.014048259,-0.028151588,-0.006512823,-0.069942563,-0.019156726,-0.005050511,-0.051898474,-0.081075699,0.027069368,-0.029006211,-0.004871145,-0.126060757,-0.018182388,0.024055319,-0.010309409,-0.01880934,0.001266654,-0.011601246,-0.011730926,-0.01782219
03.05.16,0.000832201,-0.018451929,-0.018264103,-0.008975369,-0.016146335,-0.005698043,0.032713258,-0.03565156,-0.017880408,-0.031983001,-0.069541398,-0.008941914,0.012349821,-0.000771276,-0.040504014,0.005489531,-0.000192442,-0.017773608,-0.015760179,0.000474552,-0.004932692,-0.021427975,-0.015098482
04.05.16,0.015272732,-0.00600401,0.005328292,0.000750978,-0.005677795,-0.002288383,-0.022081153,0.014520313,0,0.004987552,-0.048481573,0.005076856,-0.093374014,-0.003607306,0,-0.024008561,0.011959004,0.007356906,-0.008737053,-0.006187049,0.005213888,0.00040859,0.001013708
05.05.16,0.005582749,0.007665406,-0.008941118,0.008968662,0.004261332,-0.01065215,0.011682365,0.024262846,0.01280426,-0.064206915,0.031883698,0.000297904,0.011984639,0.006432545,-0.009584729,-0.003745319,-0.002857174,0.002091999,0.012135212,0.001431187,0.000983349,0.001224768,0.001012681
06.05.16,0.000339429,-0.008334786,0.013183464,-0.008968662,-0.008540969,0.036657064,0.002320185,-0.050772366,0,-0.048922817,-0.1035027,0.007121628,-0.011630152,-0.003339786,-0.044305848,-0.001877888,0.008452488,0.009360459,-0.000754165,0.011533417,0.001683434,-0.002860051,-0.009151071
09.05.16,0.017692466,0.020216094,0.016921778,0.012682011,0.021916778,-0.016882744,0.075844604,0.022229154,0.012642381,0.024760559,0.054189384,-0.000591555,0.018265364,0.011513515,0.02649159,0.020465767,0.003398801,0.008247462,0.019425357,0.014657968,0.002659796,0.010582118,0.020223117
10.05.16,-0.006824624,-0.004603742,-0.00744177,-0.012682011,-0.007017599,-0.015154045,0.007490665,0.004814139,-0.012642381,0.026811232,0.010929008,-0.019116454,-0.014726777,-0.003312554,0.134348071,0.001839969,-0.018453818,-0.002055448,-0.012283792,0.00015482,-0.010116726,-0.006498798,-0.002003959
11.05.16,-0.00073878,-0.008274099,-0.004597085,0.002249771,-0.004234266,0.005172434,0,-0.039177987,-0.005102047,-0.057158409,-0.035401893,0.000904259,0.00528448,0.009399255,-0.024585487,0.010969021,0.006602529,-0.021841745,-0.001124253,0.006325656,0.006615567,0.002441982,-0.00805643
12.05.16,-0.007553281,-0.015068065,0.004859196,-0.009785559,-0.018558721,-0.00086018,-0.061557834,-0.003335266,-0.005128211,0.051853346,-0.072376955,0,-0.020590005,-0.010165214,-0.016236539,-0.040821955,-0.011317983,0.001050996,-0.005263147,-0.00679007,-0.001403882,-0.019705052,-0.022495863
13.05.16,0.011710245,0.010738333,0.025353823,0.007535788,0.003595846,-0.002872805,0,0.029083021,0.005128211,-0.032435262,0.023924563,0.005708366,-0.00215438,0.003314991,0.056414139,0.007547198,0.008452695,0.018730969,0.016448918,0.002783368,0.022916099,0.000621672,0.011311139
16.05.16,-0.00981657,-0.008379418,-0.024568103,-0.013605603,0.005726567,-0.008668048,-0.017153062,-0.001082276,-0.005128211,-0.056512156,0.018735893,-0.010540748,-0.01338898,-0.004337248,0.038625454,-0.009442977,-0.023614786,0.003087983,-0.011935975,-0.013681822,-0.022494738,-0.013557441,-0.001022944
17.05.16,-0.004469457,-0.003371594,-0.00078572,0.001520875,0.047395585,-0.002615145,-0.005783792,-0.080584182,0,-0.032499188,-0.042660456,0.004229595,-0.020983711,-0.017019489,0.010767254,-0.024977305,-0.005794879,0.007168556,0.002623187,-0.01403033,-0.001686617,0.021399021,0.051856033
18.05.16,-0.016492,-0.008478887,-0.02682057,-0.005333323,-0.010951502,0.013295077,-0.014018908,0.014564778,0.005128211,-0.039821529,-0.002424299,0.006311152,0.001487023,-0.000260167,0.009327206,0.009680655,-0.005630476,-0.007168556,0.031315891,0.005698872,-0.010748152,-0.005565313,-0.006825935
19.05.16,0.015881006,0.006788851,0.006706034,0.007610343,-0.000688418,-0.006047618,0.003523195,0.004616276,0.007643342,0.036813957,-0.034571311,0.010727177,0.005187095,0.000260167,-0.016043109,0.005763653,-0.01486977,0.021353129,0.014404269,-0.006175293,0.006236658,0.00761867,0.000977924
20.05.16,-0.003265058,-0.002370832,-0.009805918,-0.004559238,-0.003449482,0.005185846,-0.01774143,-0.000575884,-0.007643342,-0.006042237,0.005012537,-0.002076948,-0.005558644,-0.003386771,-0.013568716,-0.023256841,-0.014074038,-0.00100647,-0.00107311,0.004437449,-0.00524185,-0.001026152,-0.002936834
23.05.16,0.010437897,0.012133596,0.012209128,0.012112173,0.014408485,0.020478566,0.001192605,-0.056887433,0.012706639,0.095310155,-0.022756965,0.012690161,0.010719042,0.004686296,-0.008230491,0.017493187,-0.007060684,0.008024107,0.018791504,0.008659414,0.01172084,0.010214593,0.017493187
24.05.16,0.022534319,0.008008015,-0.006018836,0.017158235,0.016216556,-0.016463666,-0.005977298,0.02290643,0.010050326,0,0.040105646,0.007304635,-0.000735581,0.003112008,0.037842317,0.015296651,0.001744276,0.00498259,0.015682523,0.00203582,-0.00760997,0.026079697,0.022858116
25.05.16,0.004932111,-0.002329024,0.013061571,-0.004447777,-0.014855119,0.018432438,0.009546603,0.007125857,-0.005012537,0.024491029,-0.002460082,0.002326312,-0.020443052,0.005680398,0.015789787,0.009442977,-0.006169748,0.008906462,-0.000691818,0.001250811,0.000565704,0.000989594,-0.015180543
26.05.16,0.002620507,0.003325556,-0.007042735,-0.000743235,0.012170556,0.003366032,-0.021609464,-0.017910881,-0.005037789,-0.005390859,-0.019901135,0.005214389,0.006736564,0.003854599,-0.002614378,0.005623207,-0.000103095,-0.007912991,0.000691818,-0.00062521,0.008166677,0.005917162,0.011406957
27.05.16,0.005871301,0.003645436,0.000533274,0.002969561,-0.006066763,0.001399167,-0.028309555,0.013165918,0.015037863,0.016086091,-0.012642381,0.002597034,0.011496562,0.004095215,0.041031419,-0.016965473,-0.005067548,0.015763859,0.004485057,-0.00501568,0.005454169,-0.002559758,-0.012363459
31.05.16,-0.008032768,-0.003977481,-0.001200191,-0.028573382,0.004721742,0.018288121,0.019778129,0.000594367,0,0.089004138,0.025126985,0.001439863,-0.008145222,-0.01078598,-0.0012571,0.022557325,0.001346992,0.00195317,-0.005176875,0.011094716,0.002368265,0.005505299,0.005725247
01.06.16,0.006470435,-0.001994722,0.006914876,0.00759885,0.005369135,0.000549011,0.015786591,0.007104875,-0.002490599,-0.037179041,0.029341929,0.003447258,0.008145222,0.002836166,0.013741704,-0.003724395,-0.001865482,0.002922528,0.006209068,-0.000621808,0.015600471,0.002154552,0.004746111
02.06.16,-0.003981862,-0.003667246,-0.004515831,-0.012952568,-0.035426014,-0.005227653,0.01791091,0.074445009,-0.002496937,-0.038614799,0.105119529,-0.005175409,0.008445049,0.009481146,0.001239836,0.029413857,-0.001661168,-0.010758016,0.001717892,0.015276981,-0.001507994,-0.018164408,-0.019121114
03.06.16,-0.001047076,0.005994014,-0.003734419,0.010678999,0.006910904,-0.006365029,-0.001184132,-0.004390782,-0.002503128,0.068467749,0.056917357,0.006894646,-0.00733951,0.003310024,0.037694484,0.003616637,0.000727081,-0.015857601,-0.001030355,-0.001532661,0.019024918,0.005959554,0.016276097
06.06.16,0.003920845,0.000663826,-0.001872401,0.015060511,-0.011777072,0.007467894,0.029190694,-0.007176463,0,0.002448023,-0.016529286,-0.002579911,0.005143336,0.011373831,0.031711349,-0.007246402,0.003213657,0.008950845,-0.001031483,-0.001534896,-0.005128179,-0.004366843,-0.011461433
07.06.16,0.004360129,0.005624437,0.002807391,-0.001495921,0.005559425,0.006317822,0.039486197,0.019205001,-0.002509409,0.026539501,0.050772323,0.011699373,-0.009203083,0.001757683,0.021727617,0.03220311,0.017339939,0.007889579,0.002405076,0.007956044,-0.00678797,-0.005385481,-0.005780311
08.06.16,-0.003773356,-0.002312099,-0.006428351,-0.00751314,-0.016771932,0.001641625,-0.012242768,0.015102805,0.002509409,-0.056318362,-0.086831388,0.00170072,-0.001480419,0.0057536,-0.01826533,-0.007067161,-0.013517868,0.007827821,0,0.003650717,-0.009306216,-0.017349651,-0.017544339
09.06.16,-0.006867505,-0.00663575,-0.006469943,-0.012139743,-0.025697321,0.006267892,-0.062375906,-0.033753931,-0.01769956,-0.007585424,-0.048682238,-0.000566585,-0.001482614,0.005968724,-0.075349449,-0.041634977,-0.003304761,-0.043831771,-0.003781978,0.004091174,-0.001100589,-0.016413976,-0.021869686
10.06.16,-0.007179325,-0.007015239,-0.00121773,-0.009202583,-0.016770319,-0.018369316,-0.005977298,-0.000553876,-0.005115096,-0.036179653,-0.009111672,-0.015707855,-0.002599805,-0.00347748,-0.006230573,0,-0.009249215,-0.011264805,-0.006566484,-0.01969982,-0.005936378,-0.007683537,-0.009086398
13.06.16,-0.001455324,0.02024293,0.006208673,-0.010844366,-0.025317819,-0.010570365,-0.019371047,-0.017887548,0.002560818,0.036179653,-0.032560985,0.007170545,-0.007840215,0.004716465,0.009950321,-0.01865724,0.006348573,0.020388047,0.004152218,0.007069443,0.012111313,-0.022984673,-0.039301866
14.06.16,-0.002518759,0.00491566,-0.008241628,0.013153,0.00601505,-0.001399167,0.002442001,0.026712749,0,-0.036179653,0.023365527,-0.005732339,0.020405057,-0.002231317,-0.014962858,-0.001884968,-0.003845987,0.013032778,-0.010762106,0.000459294,-0.007276737,-0.002135433,-0.002111881
15.06.16,0.002518759,0.001633177,0.007299315,0.008419465,-0.002251388,-0.006743433,0.020519711,-0.031235082,0.007643342,-0.013245214,0.020572189,-0.001150443,0.000367183,0.00495175,-0.020305246,0.014981539,-0.005116147,0.026537228,0.007649593,0.009445456,-0.011642492,0.001495241,-0.015983251
16.06.16,0.006137673,-0.001306341,-0.00526636,0.010614227,0.006739015,-0.008209555,0.004767585,0.012946961,-0.005089065,0.010610201,0.009009061,-0.015369268,0.008043894,0.005909839,0.04756843,0.003710576,-0.007249099,-0.028531197,0.002767208,-0.008374551,-0.014887988,-0.005350468,-0.001074716
17.06.16,0.010602161,0.007488213,-0.007883714,0.011994135,0.010393586,-0.013449944,0.026981084,-0.006171055,0.015190151,-0.024033208,0.035245906,0.00814902,0.003997847,0.001226825,0.018171259,0.009216602,-0.017121628,0.011904891,-0.00519487,0.007312582,0.004095196,0.007056628,-0.002152903
20.06.16,0.002860318,0.003561633,-0.009736095,-0.015015283,0.005891028,-0.006938388,-0.005803842,-0.014168556,0,0.04492166,0.002162212,0.007220248,0.018329362,0.007086185,0.01074639,-0.003676471,-0.000214592,-0.004943183,-0.001042167,0.004543443,0.004078494,0.006372138,-0.002157445
21.06.16,-0.007362348,-0.005184737,0.006866273,-0.003030302,-0.000734501,-0.007279112,-0.008182388,0.029802531,-0.005037789,-0.02883557,0.012875702,-0.008090156,-0.005714296,0.005584561,-0.033819615,-0.011111215,0.005563342,0.012801761,-0.001739473,-0.000453393,0.014767579,-0.005520148,-0.004329007
22.06.16,0.015765778,0.013232437,0.011836105,0.016554126,0.031105604,0.013064403,0.052583582,-0.025246719,0.010050326,0,0.055973154,0.003475211,0.021262331,0.01394593,0.021871996,0.031166607,0.003089145,0.018420257,0.017259663,0.002415765,0.004553327,0.019815122,0.022521062
23.06.16,-0.058041126,-0.044918246,0.005260677,-0.067927276,-0.076961038,0.013465359,-0.051410562,0.043364148,-0.030459178,-0.029691729,-0.086278474,-0.018086809,-0.020904221,-0.008633162,-0.063257262,-0.01637892,-0.005118328,-0.062427411,-0.051617543,0.010650354,-0.02834394,-0.047007175,-0.09097185
24.06.16,-0.021304514,-0.016909396,0.007505699,-0.029175538,-0.06515407,0.041254445,-0.044345151,0.001087573,-0.031416228,-0.00549453,-0.038078524,-0.005017038,-0.040553524,0.01220837,-0.063429451,0.003663004,-0.003212371,-0.069869665,-0.015982924,0.013486735,-0.004115537,-0.015432422,-0.062295529
27.06.16,0.015214657,0.020925481,0.003465774,0.018737859,0.041806691,-0.015687668,0.069809556,-0.002721049,0.018445828,-0.008298778,0.070513718,0.01875786,0.037325974,-0.000237914,0.051838831,0.027053065,0.004921365,0.011989207,0.017423361,-0.000294415,0.023748779,0.023928267,0.034025121
28.06.16,0.018765915,0.020169302,0.03914394,0.012830957,0.037856956,0.011034637,0.041416064,0.023695267,0.02322689,0,0.031416217,0.016415047,0.021674346,0.012299125,0.048049772,0.038399179,0.007548882,0.022496937,0.016771109,-0.001178751,0.013654413,0.018696209,0.016588099
